,Age,Attrition,BusinessTravel,DailyRate,DistanceFromHome,Education,EmployeeCount,EmployeeNumber,EnvironmentSatisfaction,HourlyRate,JobInvolvement,JobLevel,JobSatisfaction,MonthlyIncome,MonthlyRate,NumCompaniesWorked,OverTime,PercentSalaryHike,PerformanceRating,RelationshipSatisfaction,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager,Department_Human Resources,Department_Research & Development,Department_Sales,EducationField_Human Resources,EducationField_Life Sciences,EducationField_Marketing,EducationField_Medical,EducationField_Other,EducationField_Technical Degree,Gender_Female,Gender_Male,JobRole_Healthcare Representative,JobRole_Human Resources,JobRole_Laboratory Technician,JobRole_Manager,JobRole_Manufacturing Director,JobRole_Research Director,JobRole_Research Scientist,JobRole_Sales Executive,JobRole_Sales Representative,MaritalStatus_Divorced,MaritalStatus_Married,MaritalStatus_Single
1230,24,0,1,506,29,1,1,1725,2,91,3,1,1,3907,3622,1,0,13,3,2,3,6,2,4,6,2,1,2,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0
1231,46,0,1,717,13,4,1,1727,3,34,3,2,2,5562,9697,6,0,14,3,4,0,19,3,3,10,7,0,9,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1
1232,35,0,1,1370,27,4,1,1728,4,49,3,2,3,6883,5151,2,0,16,3,2,1,17,3,3,7,7,0,7,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0
1233,30,0,1,793,16,1,1,1729,2,33,3,1,4,2862,3811,1,0,12,3,2,1,10,2,2,10,0,0,8,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0
1234,47,0,0,543,2,4,1,1731,3,87,3,2,2,4978,3536,7,0,11,3,4,1,4,3,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0
1235,46,0,1,1277,2,3,1,1732,3,74,3,3,4,10368,5596,4,1,12,3,2,1,13,5,2,10,6,0,3,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0
1236,36,1,1,1456,13,5,1,1733,2,96,2,2,1,6134,8658,5,1,13,3,2,3,16,3,3,2,2,2,2,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0
1237,32,1,1,964,1,2,1,1734,1,34,1,2,2,6735,12147,6,0,15,3,2,0,10,2,3,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1
1238,23,0,1,160,4,1,1,1735,3,51,3,1,2,3295,12862,1,0,13,3,3,0,3,3,1,3,2,1,2,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1
1239,31,0,2,163,24,1,1,1736,4,30,3,2,4,5238,6670,2,0,20,4,4,0,9,3,2,5,4,1,4,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1
1240,39,0,0,792,1,3,1,1737,4,77,3,2,4,6472,8989,1,1,15,3,4,1,9,2,3,9,8,5,8,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0
1241,32,0,1,371,19,3,1,1739,4,80,1,3,3,9610,3840,3,0,13,3,3,1,10,2,1,4,3,0,2,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0
1242,40,0,1,611,7,4,1,1740,2,88,3,5,2,19833,4349,1,0,14,3,2,0,21,3,2,21,8,12,8,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1
1243,45,0,1,176,4,3,1,1744,3,56,1,3,3,9756,6595,4,0,21,4,3,2,9,2,4,5,0,0,3,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0
1244,30,0,2,1312,2,4,1,1745,4,78,2,1,1,4968,26427,0,0,16,3,4,0,10,2,3,9,7,0,7,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1
1245,24,0,2,897,10,3,1,1746,1,59,3,1,4,2145,2097,0,0,14,3,4,1,3,2,3,2,2,2,1,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0
1246,30,1,2,600,8,3,1,1747,3,66,2,1,4,2180,9732,6,0,11,3,3,1,6,0,2,4,2,1,2,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0
1247,31,0,1,1003,5,3,1,1749,1,51,3,2,3,8346,20943,1,0,19,3,3,1,6,3,3,5,2,0,2,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0
1248,27,0,1,1054,8,3,1,1751,3,67,3,1,4,3445,6152,1,0,11,3,3,0,6,5,2,6,2,1,4,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1
1249,29,1,1,428,9,3,1,1752,2,52,1,1,2,2760,14630,1,0,13,3,3,0,2,3,3,2,2,2,2,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1
1250,29,0,2,461,1,3,1,1753,4,70,4,2,3,6294,23060,8,1,12,3,4,0,10,5,4,3,2,0,2,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1
1251,30,0,1,979,15,2,1,1754,3,94,2,3,1,7140,3088,2,0,11,3,1,1,12,2,3,7,7,1,7,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0
1252,34,0,1,181,2,4,1,1755,4,97,4,1,4,2932,5586,0,1,14,3,1,3,6,3,3,5,0,1,2,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0
1253,33,0,0,1283,2,3,1,1756,4,62,3,2,2,5147,10697,8,0,15,3,4,0,13,2,2,11,7,1,7,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1
1254,49,0,1,1313,11,4,1,1757,4,80,3,2,4,4507,8191,3,0,12,3,3,0,8,1,4,5,1,0,4,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1
1255,33,1,1,211,16,3,1,1758,1,74,3,3,1,8564,10092,2,1,20,4,3,0,11,2,2,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1
1256,38,0,2,594,2,2,1,1760,3,75,2,1,2,2468,15963,4,0,14,3,2,1,9,4,2,6,1,0,5,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0
1257,31,1,1,1079,16,4,1,1761,1,70,3,3,3,8161,19002,2,0,13,3,1,3,10,2,3,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0
1258,29,0,1,590,4,3,1,1762,4,91,2,1,1,2109,10007,1,0,13,3,3,1,1,2,3,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0
1259,30,0,1,305,16,3,1,1763,3,58,4,2,3,5294,9128,3,0,16,3,3,1,10,3,3,7,0,1,7,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0
1260,32,0,0,953,5,4,1,1764,2,65,3,1,2,2718,17674,2,0,14,3,2,0,12,3,3,7,7,0,7,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1
1261,38,0,1,833,18,3,1,1766,2,60,1,2,4,5811,24539,3,1,16,3,3,1,15,2,3,1,0,1,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0
1262,43,1,2,807,17,3,1,1767,3,38,2,1,3,2437,15587,9,1,16,3,4,1,6,4,3,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0
1263,42,0,1,855,12,3,1,1768,2,57,3,1,2,2766,8952,8,0,22,4,2,3,7,6,2,5,3,0,4,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0
1264,55,0,1,478,2,3,1,1770,3,60,2,5,1,19038,19805,8,0,12,3,2,3,34,2,3,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0
1265,33,0,0,775,4,3,1,1771,4,90,3,2,2,3055,6194,5,0,15,3,4,2,11,2,2,9,8,1,7,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0
1266,41,0,1,548,9,4,1,1772,3,94,3,1,1,2289,20520,1,0,20,4,2,2,5,2,3,5,3,0,4,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0
1267,34,0,0,1375,10,3,1,1774,4,87,3,2,3,4001,12313,1,1,14,3,3,1,15,3,3,15,14,0,7,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0
1268,53,0,0,661,1,4,1,1775,1,60,2,4,3,12965,22308,4,1,20,4,4,3,27,2,2,3,2,0,2,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
1269,43,0,1,244,2,3,1,1778,2,97,3,1,4,3539,5033,0,0,13,3,2,0,10,5,3,9,7,1,8,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1
1270,34,0,1,511,3,2,1,1779,4,32,1,2,4,6029,25353,5,0,12,3,1,0,6,3,3,2,2,2,2,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1
1271,21,1,1,337,7,1,1,1780,2,31,3,1,2,2679,4567,1,0,13,3,2,0,1,3,3,1,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1
1272,38,0,1,1153,6,2,1,1782,4,40,2,1,3,3702,16376,1,0,11,3,2,1,5,3,3,5,4,0,4,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0
1273,22,1,1,1294,8,1,1,1783,3,79,3,1,1,2398,15999,1,1,17,3,3,0,1,6,3,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0
1274,31,0,1,196,29,4,1,1784,1,91,2,2,4,5468,13402,1,0,14,3,1,2,13,3,3,12,7,5,7,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0
1275,51,0,1,942,3,3,1,1786,1,53,3,3,3,13116,22984,2,0,11,3,4,0,15,2,3,2,2,2,2,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0
1276,37,0,1,589,9,2,1,1787,2,46,2,2,2,4189,8800,1,0,14,3,1,2,5,2,3,5,2,0,3,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0
1277,46,0,1,734,2,4,1,1789,3,46,3,5,4,19328,14218,7,1,17,3,3,1,24,3,3,2,1,2,2,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0
1278,36,0,1,1383,10,3,1,1790,4,90,3,3,1,8321,25949,7,1,13,3,4,1,15,1,3,12,8,5,7,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0
1279,44,1,2,429,1,2,1,1792,3,99,3,1,2,2342,11092,1,1,12,3,3,3,6,2,2,5,3,2,3,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0
1280,37,0,1,1239,8,2,1,1794,3,89,3,2,2,4071,12832,2,0,13,3,3,0,19,4,2,10,0,4,7,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0
1281,35,1,1,303,27,3,1,1797,3,84,3,2,4,5813,13492,1,1,18,3,4,0,10,2,3,10,7,7,7,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1
1282,33,0,1,867,8,4,1,1798,4,90,4,1,1,3143,6076,6,0,19,3,2,1,14,1,3,10,8,7,6,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0
1283,28,0,1,1181,1,3,1,1799,3,82,3,1,4,2044,5531,1,0,11,3,3,1,5,6,4,5,3,0,3,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0
1284,39,0,1,1253,10,1,1,1800,3,65,3,3,3,13464,7914,7,0,21,4,3,0,9,3,3,4,3,2,2,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
1285,46,0,0,849,26,2,1,1801,2,98,2,2,2,7991,25166,8,0,15,3,3,0,6,3,3,2,2,2,2,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1
1286,40,0,1,616,2,2,1,1802,3,99,3,1,1,3377,25605,4,0,17,3,4,1,7,5,2,4,3,0,2,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0
1287,42,0,1,1128,13,3,1,1803,2,95,4,2,1,5538,5696,5,0,18,3,3,2,10,2,2,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0
1288,35,0,0,1180,2,2,1,1804,2,90,3,2,4,5762,24442,2,0,14,3,3,1,15,6,3,7,7,1,7,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0
1289,38,0,0,1336,2,3,1,1805,1,100,3,1,2,2592,7129,5,0,13,3,4,3,13,3,3,11,10,3,8,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0
1290,34,1,2,234,9,4,1,1807,4,93,3,2,1,5346,6208,4,0,17,3,3,1,11,3,2,7,1,0,7,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0
1291,37,1,1,370,10,4,1,1809,4,58,3,2,1,4213,4992,1,0,15,3,2,0,10,4,1,10,3,0,8,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1
1292,39,0,2,766,20,3,1,1812,3,83,3,2,4,4127,19188,2,0,18,3,4,1,7,6,3,2,1,2,2,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0
1293,43,0,0,343,9,3,1,1813,1,52,3,1,3,2438,24978,4,0,13,3,3,0,7,2,2,3,2,1,2,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
1294,41,0,1,447,5,3,1,1814,2,85,4,2,2,6870,15530,3,0,12,3,1,0,11,3,1,3,2,1,2,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1
1295,41,0,1,796,4,1,1,1815,3,81,3,3,3,10447,26458,0,1,13,3,4,1,23,3,4,22,14,13,5,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0
1296,30,0,1,1092,10,3,1,1816,1,64,3,3,3,9667,2739,9,0,14,3,2,0,9,3,3,7,7,0,2,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1
1297,26,1,1,920,20,2,1,1818,4,69,3,1,2,2148,6889,0,1,11,3,3,0,6,3,3,5,1,1,4,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0
1298,46,1,1,261,21,2,1,1821,4,66,3,2,2,8926,10842,4,0,22,4,4,1,13,2,4,9,7,3,7,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0
1299,40,0,1,1194,1,3,1,1822,3,52,3,2,4,6513,9060,4,0,17,3,4,1,12,3,3,5,3,0,3,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0
1300,34,0,1,810,8,2,1,1823,2,92,4,2,3,6799,22128,1,0,21,4,3,2,10,5,3,10,8,4,8,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0
1301,58,0,0,350,2,3,1,1824,2,52,3,4,2,16291,22577,4,0,22,4,4,1,37,0,2,16,9,14,14,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0
1302,35,0,1,185,23,4,1,1826,2,91,1,1,3,2705,9696,0,0,16,3,2,1,6,2,4,5,4,0,3,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0
1303,47,0,1,1001,4,3,1,1827,3,92,2,3,2,10333,19271,8,1,12,3,3,1,28,4,3,22,11,14,10,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0
1304,40,0,1,750,12,3,1,1829,2,47,3,2,1,4448,10748,2,0,12,3,2,1,15,3,3,7,4,7,7,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0
1305,54,0,1,431,7,4,1,1830,4,68,3,2,4,6854,15696,4,0,15,3,2,1,14,2,2,7,1,1,7,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0
1306,31,0,2,1125,7,4,1,1833,1,68,3,3,1,9637,8277,2,0,14,3,4,2,9,3,3,3,2,2,2,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0
1307,28,0,1,1217,1,3,1,1834,3,67,3,1,1,3591,12719,1,0,25,4,3,1,3,3,3,3,2,1,2,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0
1308,38,0,1,723,2,4,1,1835,2,77,1,2,4,5405,4244,2,1,20,4,1,2,20,4,2,4,2,0,3,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0
1309,26,0,1,572,10,3,1,1836,3,46,3,2,4,4684,9125,1,0,13,3,1,0,5,4,3,5,3,1,2,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1
1310,58,0,2,1216,15,4,1,1837,1,87,3,4,3,15787,21624,2,1,14,3,2,0,23,3,3,2,2,2,2,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0
1311,18,0,0,1431,14,3,1,1839,2,33,3,1,3,1514,8018,1,0,16,3,3,0,0,4,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1
1312,31,1,1,359,18,5,1,1842,4,89,4,1,1,2956,21495,0,0,17,3,3,0,2,4,3,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0
1313,29,1,1,350,13,3,1,1844,1,56,2,1,1,2335,3157,4,1,15,3,4,3,4,3,3,2,2,2,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0
1314,45,0,0,589,2,4,1,1845,3,67,3,2,3,5154,19665,4,0,22,4,2,2,10,3,4,8,7,5,7,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0
1315,36,0,1,430,2,4,1,1847,4,73,3,2,2,6962,19573,4,1,22,4,4,1,15,2,3,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0
1316,43,0,2,1422,2,4,1,1849,1,92,3,2,4,5675,19246,1,0,20,4,3,1,7,5,3,7,7,7,7,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0
1317,27,0,2,1297,5,2,1,1850,4,53,3,1,4,2379,19826,0,1,14,3,3,0,6,3,2,5,4,0,2,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1
1318,29,0,2,574,20,1,1,1852,4,40,3,1,4,3812,7003,1,0,13,3,2,0,11,3,4,11,8,3,10,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0
1319,32,0,2,1318,10,4,1,1853,4,79,3,2,4,4648,26075,8,0,13,3,3,0,4,2,4,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1
1320,42,0,0,355,10,4,1,1854,3,38,3,1,3,2936,6161,3,0,22,4,2,2,10,1,2,6,3,3,3,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0
1321,47,0,1,207,9,4,1,1856,2,64,3,1,3,2105,5411,4,0,12,3,3,0,7,2,3,2,2,2,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1
1322,46,0,1,706,2,2,1,1857,4,82,3,3,4,8578,19989,3,0,14,3,3,1,12,4,2,9,8,4,7,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0
1323,28,0,0,280,1,2,1,1858,3,43,3,1,4,2706,10494,1,0,15,3,2,1,3,2,3,3,2,2,2,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0
1324,29,0,1,726,29,1,1,1859,4,93,1,2,3,6384,21143,8,0,17,3,4,2,11,3,3,7,0,1,6,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0
1325,42,0,1,1142,8,3,1,1860,4,81,3,1,3,3968,13624,4,0,13,3,4,0,8,3,3,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1
1326,32,1,1,414,2,4,1,1862,3,82,2,2,2,9907,26186,7,1,12,3,3,0,7,3,2,2,2,2,2,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1
1327,46,0,1,1319,3,3,1,1863,1,45,4,4,1,13225,7739,2,0,12,3,4,1,25,5,3,19,17,2,8,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0
1328,27,0,1,728,23,1,1,1864,2,36,2,2,3,3540,7018,1,0,21,4,4,1,9,5,3,9,8,5,8,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0
1329,29,0,1,352,6,1,1,1865,4,87,2,1,2,2804,15434,1,0,11,3,4,0,1,3,3,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0
1330,43,0,1,823,6,3,1,1866,1,81,2,5,3,19392,22539,7,0,13,3,4,0,21,2,3,16,12,6,14,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0
1331,48,0,1,1224,10,3,1,1867,4,91,2,5,2,19665,13583,4,0,12,3,4,0,29,3,3,22,10,12,9,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0
1332,29,1,2,459,24,2,1,1868,4,73,2,1,4,2439,14753,1,1,24,4,2,0,1,3,2,1,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
1333,46,1,1,1254,10,3,1,1869,3,64,3,3,2,7314,14011,5,0,21,4,3,3,14,2,3,8,7,0,7,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0
1334,27,0,2,1131,15,3,1,1870,4,77,2,1,1,4774,23844,0,0,19,3,4,1,8,2,2,7,6,7,3,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0
1335,39,0,1,835,19,4,1,1871,4,41,3,2,4,3902,5141,8,0,14,3,2,3,7,2,3,2,2,2,2,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0
1336,55,0,1,836,2,4,1,1873,2,98,2,1,4,2662,7975,8,0,20,4,2,1,19,2,4,5,2,0,4,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0
1337,28,0,1,1172,3,3,1,1875,2,78,3,1,2,2856,3692,1,0,19,3,4,1,1,3,3,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0
1338,30,1,1,945,9,3,1,1876,2,89,3,1,4,1081,16019,1,0,13,3,3,0,1,3,2,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1
1339,22,1,1,391,7,1,1,1878,4,75,3,1,2,2472,26092,1,1,23,4,1,0,1,2,3,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
1340,36,0,1,1266,10,4,1,1880,2,63,2,2,3,5673,6060,1,1,13,3,1,1,10,4,3,10,9,1,7,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0
1341,31,0,1,311,20,3,1,1881,2,89,3,2,3,4197,18624,1,0,11,3,1,1,10,2,3,10,8,0,2,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0
1342,34,0,1,1480,4,3,1,1882,3,64,3,3,4,9713,24444,2,1,13,3,4,3,9,3,3,5,3,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0
1343,29,0,1,592,7,3,1,1883,4,59,3,1,1,2062,19384,3,0,14,3,2,0,11,2,3,3,2,1,2,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1
1344,37,0,1,783,7,4,1,1885,4,78,3,2,1,4284,13588,5,1,22,4,3,1,16,2,3,5,3,0,4,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0
1345,35,0,1,219,16,2,1,1886,4,44,2,2,2,4788,25388,0,1,11,3,4,0,4,2,3,3,2,0,2,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
1346,45,0,1,556,25,2,1,1888,2,93,2,2,4,5906,23888,0,0,13,3,4,2,10,2,2,9,8,3,8,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
1347,36,0,2,1213,2,1,1,1890,2,94,2,2,4,3886,4223,1,0,21,4,4,0,10,2,2,10,1,0,8,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1
1348,40,0,1,1137,1,4,1,1892,1,98,3,4,1,16823,18991,2,0,11,3,1,1,22,3,3,19,7,11,16,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0
1349,26,0,1,482,1,2,1,1893,2,90,2,1,3,2933,14908,1,1,13,3,3,1,1,3,2,1,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0
1350,27,0,1,511,2,2,1,1898,1,89,4,2,3,6500,26997,0,0,14,3,2,0,9,5,2,8,7,0,7,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1
1351,48,0,2,117,22,3,1,1900,4,58,3,4,4,17174,2437,3,0,11,3,2,1,24,3,3,22,17,4,7,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0
1352,44,0,1,170,1,4,1,1903,2,78,4,2,1,5033,9364,2,0,15,3,4,1,10,5,3,2,0,2,2,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0
1353,34,1,0,967,16,4,1,1905,4,85,1,1,1,2307,14460,1,1,23,4,2,1,5,2,3,5,2,3,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0
