,Age,BusinessTravel,DailyRate,DistanceFromHome,Education,EmployeeCount,EmployeeNumber,EnvironmentSatisfaction,HourlyRate,JobInvolvement,JobLevel,JobSatisfaction,MonthlyIncome,MonthlyRate,NumCompaniesWorked,OverTime,PercentSalaryHike,PerformanceRating,RelationshipSatisfaction,StandardHours,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager,Department_Human Resources,Department_Research & Development,Department_Sales,EducationField_Human Resources,EducationField_Life Sciences,EducationField_Marketing,EducationField_Medical,EducationField_Other,EducationField_Technical Degree,Gender_Female,Gender_Male,JobRole_Healthcare Representative,JobRole_Human Resources,JobRole_Laboratory Technician,JobRole_Manager,JobRole_Manufacturing Director,JobRole_Research Director,JobRole_Research Scientist,JobRole_Sales Executive,JobRole_Sales Representative,MaritalStatus_Divorced,MaritalStatus_Married,MaritalStatus_Single,Attrition
2404,21.16007804306927,1.0,409.5428924337784,7.323046906511819,0.8707812373952725,1.0,1897.9642988224305,4.1938281439070915,75.38765628781418,3.0,1.0,2.064609381302364,2497.7145337583406,26057.950856053656,1.0,1.0,23.710703194326,4.064609381302364,0.8061718560929088,80.0,-0.06460938130236377,1.0,2.0,3.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-0.06460938130236377,1.0646093813023638,0.0,0.0,-0.06460938130236377,0.0,0.0,0.0,1.0646093813023638,0.0,0.0,-0.06460938130236377,0.0,1.0646093813023638,1
2405,22.73090063510187,1.0,1358.7127269061957,7.345496824490646,3.0,1.0,1017.130113511967,3.2690993648981292,63.53819872979626,4.269099364898129,1.0,0.19270190530561204,1414.7832394904945,3559.3672300817047,0.7309006351018708,1.0,22.345496824490645,4.269099364898129,3.5381987297962585,80.0,2.2690993648981292,-0.34549682449064645,2.0,3.2690993648981292,-0.5381987297962586,0.0,-0.5381987297962586,0.0,0.0,1.0,0.0,0.0,1.2690993648981292,0.0,-0.2690993648981293,0.0,0.0,0.0,1.0,0.0,0.0,1.2690993648981292,0.0,0.0,0.0,-0.2690993648981293,0.0,0.0,0.0,1.0,0.0,1
2406,20.65165160310783,2.333869585603292,48.90347459140747,6.001608756809875,3.0,1.0,1030.3547834241317,1.3322608287934163,63.004826270429625,3.0,1.0,1.6661304143967082,2402.9694336206126,25557.397468027146,-1.3354783424131673,0.0,14.662912900776957,2.666130414396708,1.0,80.0,0.0,2.9983912431901247,2.666130414396708,3.0,3.6677391712065837,2.6677391712065837,1.3338695856032918,2.6677391712065837,0.0,1.0,0.0,0.0,0.0,0.0,1.3338695856032918,0.0,-0.33386958560329183,1.3338695856032918,-0.33386958560329183,0.0,0.0,1.3338695856032918,0.0,0.0,0.0,-0.33386958560329183,0.0,0.0,0.0,0.0,1.0,1
2407,21.729563883020937,1.0,381.26429978875376,7.0,0.459127766041876,1.0,1925.596756588315,4.270436116979062,68.50953319250252,3.0,1.0,1.459127766041876,2525.275915044875,26359.46131969229,1.0,1.0,23.540872233958122,4.0,0.729563883020938,80.0,-0.270436116979062,0.459127766041876,2.0,3.0,0.459127766041876,-0.540872233958124,0.0,-0.540872233958124,0.0,1.2704361169790621,-0.270436116979062,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2704361169790621,0.0,-0.270436116979062,-0.270436116979062,0.0,1.2704361169790621,1
2408,34.29796855482962,1.0,906.1138925067663,5.854914808212795,3.4274574041063977,1.0,39.862712979468014,5.282372212319192,43.17627787680807,3.4274574041063977,2.4274574041063977,4.427457404106398,1830.8079297484805,3131.9577330494612,3.8549148082127953,-0.42745740410639754,14.0,3.0,3.0,80.0,1.4274574041063977,25.839318465702362,7.709829616425591,4.427457404106398,0.14508519178720491,-0.8549148082127951,0.0,-0.8549148082127951,0.0,0.0,1.0,0.0,0.0,-0.42745740410639754,0.0,0.0,1.4274574041063977,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1
2409,23.0567815505806,1.0,980.5415323521289,16.16158360051609,1.895197950064511,1.0,1230.6330275428393,4.314406149806467,101.40168609729054,3.104802049935489,1.0,2.0,2199.2053888566447,3411.7199769255503,0.6855938501935329,-0.10480204993548903,12.266385650451577,2.895197950064511,0.895197950064511,80.0,1.104802049935489,0.5807918002580439,3.314406149806467,0.7903959001290219,0.895197950064511,-0.20960409987097806,-0.20960409987097806,-0.20960409987097806,0.0,1.0,0.0,0.0,1.104802049935489,0.0,-0.10480204993548903,0.0,0.0,1.104802049935489,-0.10480204993548903,0.0,0.0,1.104802049935489,0.0,0.0,0.0,-0.10480204993548903,0.0,0.0,0.0,1.104802049935489,-0.10480204993548903,1
2410,19.40041521011158,1.0,1270.221859973531,6.0,3.0,1.0,783.7781400264688,2.775025950631974,61.42518165442382,4.224974049368027,1.0,1.0,1420.3458383574748,3251.9722656422337,-0.3498442962081576,1.0,21.0,4.0,2.775025950631974,80.0,2.4499480987360527,-0.5748183455761839,2.0,3.4499480987360527,-0.44994809873605257,-0.44994809873605257,-0.44994809873605257,-0.44994809873605257,0.0,1.0,0.0,0.0,1.2249740493680263,0.0,-0.22497404936802629,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1
2411,30.910509626061828,2.151751604343638,385.0891657413082,2.027229143532704,3.151751604343638,1.0,407.0151189377351,2.848248395656362,31.350158552412623,3.0,1.0,4.303503208687276,2296.381370325773,3435.3463382389,10.214012834749106,1.1517516043436382,24.51751604343638,4.151751604343638,3.3035032086872764,80.0,-0.15175160434363816,3.3035032086872764,4.151751604343638,3.3035032086872764,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-0.15175160434363816,0.0,0.0,0.0,1.1517516043436382,-0.15175160434363816,1.1517516043436382,0.0,0.0,-0.15175160434363816,0.0,0.0,0.0,1.1517516043436382,0.0,0.0,0.0,-0.15175160434363816,1.1517516043436382,1
2412,21.801327722639456,1.0,401.1720206008599,6.60265544527891,0.880796633583673,1.0,1896.7943974383077,4.0,75.95362693133062,3.0,1.0,1.960265544527891,2475.0992875268244,26108.330861199036,1.0,1.0,23.39734455472109,4.039734455472109,0.880796633583673,80.0,0.0,0.7218588116952369,2.0,3.0,0.7218588116952369,-0.07946891094421804,-0.27814118830476314,-0.27814118830476314,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-0.03973445547210902,1.039734455472109,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1
2413,27.970413786385933,2.1014793106807033,422.90087917431515,4.101479310680704,3.1014793106807033,1.0,561.3908380878885,3.2029586213614065,35.33195170868765,3.1014793106807033,1.0,4.101479310680704,2244.61123434908,3388.1334240092906,9.811834485445626,1.0,23.91331379612633,4.101479310680704,3.0,80.0,0.0,3.0,4.2029586213614065,3.0,0.7970413786385934,-0.20295862136140663,0.0,-0.20295862136140663,0.0,1.1014793106807033,-0.10147931068070332,0.0,0.0,-0.10147931068070332,0.0,0.0,1.1014793106807033,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1014793106807033,0.0,-0.10147931068070332,0.0,-0.10147931068070332,1.1014793106807033,1
2414,31.819293314265696,2.1516077761888077,90.65545908115425,5.303215552377615,3.0,1.0,1109.7839590275505,1.848392223811192,60.909646657132846,3.0,1.0,1.848392223811192,2573.9109917411856,25799.591025884893,-0.15160777618880789,0.0,17.60643110475523,3.0,0.6967844476223842,80.0,0.0,4.606431104755232,3.1516077761888077,3.0,3.4548233285664236,2.303215552377616,1.151607776188808,2.303215552377616,0.0,1.0,0.0,0.0,-0.15160777618880789,0.0,1.151607776188808,0.0,0.0,1.151607776188808,-0.15160777618880789,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1
2415,22.173300984154224,0.8266990158457754,415.26213778159143,6.480097047537326,0.8266990158457754,1.0,1981.8072895083806,4.519902952462674,80.19902952462674,3.1733009841542246,1.0,1.8266990158457754,2445.4849494244036,26227.86797157691,1.0,1.1733009841542246,23.519902952462672,4.0,0.6533980316915509,80.0,0.0,0.8266990158457754,2.0,3.346601968308449,0.8266990158457754,-0.34660196830844914,-0.34660196830844914,-0.34660196830844914,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-0.17330098415422457,1.1733009841542246,0.0,0.0,-0.17330098415422457,0.0,0.0,0.0,1.1733009841542246,0.0,0.0,0.0,0.0,1.0,1
2416,30.856935056572517,2.285645018857506,101.57322950970484,1.5722597737099275,2.714354981142494,1.0,906.1697326832876,1.428709962284988,62.57080516971755,3.0,1.0,1.714354981142494,2429.9980605280102,25737.56838082973,-0.28564501885750604,-0.28564501885750604,18.142580075430025,3.0,0.14306494342748188,80.0,0.0,2.857419924569976,3.285645018857506,3.0,1.57177490571247,2.0,-0.7138701131450362,0.5717749057124699,0.0,1.0,0.0,0.0,-0.28564501885750604,0.0,1.285645018857506,0.0,0.0,1.0,0.0,0.0,0.0,1.285645018857506,0.0,0.0,0.0,-0.28564501885750604,0.0,0.0,0.0,0.0,1.0,1
2417,16.807273624380436,2.4711687991292703,24.18961615673136,6.413506397387811,3.0,1.0,1035.8467519651708,1.0576624017414598,64.24051919216343,3.0,1.0,1.5288312008707299,2395.1433784496317,25488.473262837106,-1.8846751965170807,0.0,13.701818406095109,2.5288312008707297,1.0,80.0,0.0,2.5864936026121894,2.5288312008707297,3.0,3.9423375982585402,2.9423375982585402,1.4711687991292701,2.9423375982585402,0.0,1.0,0.0,0.0,0.0,0.0,1.4711687991292701,0.0,-0.4711687991292702,1.4711687991292701,-0.4711687991292702,0.0,0.0,1.4711687991292701,0.0,0.0,0.0,-0.4711687991292702,0.0,0.0,0.0,0.0,1.0,1
2418,20.72265084879441,0.8403313560993013,436.0265575799971,7.319337287801398,0.6806627121986025,1.0,2015.4747023985017,4.319337287801398,77.39502965851048,3.0,1.0,2.0,2479.9834321950348,26150.598392311556,1.1596686439006987,1.1596686439006987,23.95801186340419,4.159668643900699,1.0,80.0,0.0,0.5209940682979037,1.8403313560993013,3.0,0.6806627121986025,-0.3193372878013975,-0.15966864390069874,-0.3193372878013975,0.0,1.0,0.0,0.0,1.1596686439006987,0.0,-0.15966864390069874,0.0,0.0,-0.15966864390069874,1.1596686439006987,0.0,0.0,-0.15966864390069874,0.0,0.0,0.0,1.1596686439006987,0.0,0.0,0.0,0.0,1.0,1
2419,18.276118969873366,1.0,67.76712658500816,8.861940515063317,-0.11716430903799013,1.0,1947.2641871603555,4.0,67.55223793974673,3.0,1.0,2.0,2873.8067631506638,26553.761247735703,1.0,1.3723881030126635,27.096269133139298,4.372388103012663,1.0,80.0,0.0,1.0,2.0,3.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-0.3723881030126634,0.0,0.0,0.0,1.3723881030126635,0.0,0.0,0.0,0.0,1.0,1
2420,22.817309483127772,1.0,1321.5569222550573,6.913452584361133,3.0,1.0,950.9409359241256,3.1826905168722264,63.365381033744455,4.182690516872227,1.0,0.45192844938332044,1474.5781623244193,3522.6434696706965,0.8173094831277734,1.0,21.91345258436113,4.182690516872227,3.365381033744453,80.0,2.1826905168722264,0.08654741563886725,2.0,3.1826905168722264,-0.3653810337444531,0.0,-0.3653810337444531,0.0,0.0,1.0,0.0,0.0,1.1826905168722266,0.0,-0.18269051687222654,0.0,0.0,0.0,1.0,0.0,0.0,1.1826905168722266,0.0,0.0,0.0,-0.18269051687222654,0.0,0.0,0.0,1.0,0.0,1
2421,40.914025880307584,1.0,905.4633414790147,5.5104069014153545,3.0,1.0,41.61719482393848,4.255203450707677,55.36199137323081,3.0,2.1276017253538386,4.0,2059.5864428517552,3375.194543486459,3.1276017253538386,-0.12760172535383874,13.744796549292323,3.0,3.2552034507076772,80.0,1.0,20.658822429599905,6.5104069014153545,4.255203450707677,0.8723982746461613,0.0,-0.25520345070767747,0.0,0.0,-0.12760172535383874,1.1276017253538386,0.0,0.0,0.0,-0.12760172535383874,0.0,1.1276017253538386,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.12760172535383874,0.0,1.1276017253538386,0.0,1.0,0.0,1
2422,21.63357385992123,1.0,1284.062834561988,18.893140912063014,1.526714771984246,1.0,923.1967324901537,5.419855684047262,116.4046943486459,3.473285228015754,1.0,2.473285228015754,2150.839346498031,3473.756324023387,-0.4198556840472618,-0.47328522801575396,12.053429543968493,3.0,-0.4198556840472618,80.0,0.05342954396849209,-0.4198556840472618,3.0,0.05342954396849209,0.526714771984246,-0.9465704560315079,-0.9465704560315079,0.0,-0.47328522801575396,1.473285228015754,0.0,-0.47328522801575396,1.473285228015754,0.0,0.0,0.0,0.0,1.473285228015754,-0.47328522801575396,0.0,-0.47328522801575396,1.473285228015754,0.0,0.0,0.0,0.0,0.0,0.0,-0.47328522801575396,1.473285228015754,0.0,1
2423,19.582901097312934,0.6978626371641168,476.20273631971907,7.604274725671766,0.39572527432823346,1.0,2138.1402694016956,4.604274725671766,79.53206044253825,3.0,1.0,2.0,2487.106868141794,26202.88441216077,1.3021373628358832,1.3021373628358832,24.8128241770153,4.302137362835883,1.0,80.0,0.0,0.09358791149235013,1.6978626371641168,3.0,0.39572527432823346,-0.6042747256717665,-0.30213736283588327,-0.6042747256717665,0.0,1.0,0.0,0.0,1.3021373628358832,0.0,-0.30213736283588327,0.0,0.0,-0.30213736283588327,1.3021373628358832,0.0,0.0,-0.30213736283588327,0.0,0.0,0.0,1.3021373628358832,0.0,0.0,0.0,0.0,1.0,1
2424,40.61318766928496,1.0,859.9131681930521,4.8991757706696895,3.0,1.0,-35.533832355008514,4.1008242293303105,55.29423039468783,2.89917577066969,2.10082422933031,4.302472687990931,2134.8997512252004,3323.9093347736657,3.20164845866062,-0.10082422933031016,13.29423039468783,2.89917577066969,3.0,80.0,0.8991757706696899,20.814836127945583,6.40329691732124,4.1008242293303105,1.10082422933031,0.0,0.0,0.0,0.0,-0.10082422933031016,1.10082422933031,0.0,-0.10082422933031016,0.0,0.0,0.0,1.10082422933031,0.0,1.0,0.0,0.0,-0.10082422933031016,0.0,0.0,0.0,0.0,0.0,1.10082422933031,0.0,1.0,0.0,1
2425,30.011379704661373,2.001896617443562,463.01375892934783,3.9753439732336955,3.001896617443562,1.0,512.6628847022888,2.998103382556438,39.89189280571697,3.0,1.0,4.003793234887124,2285.142246308267,3427.1043139593958,9.015172939548496,1.001896617443562,23.01896617443562,4.0018966174435615,3.003793234887124,80.0,-0.0018966174435618988,3.003793234887124,4.0018966174435615,3.003793234887124,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-0.0018966174435618988,0.0,0.0,0.0,1.001896617443562,-0.0018966174435618988,1.001896617443562,0.0,0.0,-0.0018966174435618988,0.0,0.0,0.0,1.001896617443562,0.0,0.0,0.0,-0.0018966174435618988,1.001896617443562,1
2426,22.920351509654736,1.0,1277.2488508484637,6.398242451726321,3.0,1.0,872.0107436044724,3.079648490345264,63.15929698069053,4.0796484903452646,1.0,0.7610545289642072,1545.883244681077,3478.8506083967372,0.9203515096547357,1.0,21.398242451726322,4.0796484903452646,3.1592969806905287,80.0,2.079648490345264,0.6017575482736786,2.0,3.079648490345264,-0.15929698069052856,0.0,-0.15929698069052856,0.0,0.0,1.0,0.0,0.0,1.0796484903452643,0.0,-0.07964849034526428,0.0,0.0,0.0,1.0,0.0,0.0,1.0796484903452643,0.0,0.0,0.0,-0.07964849034526428,0.0,0.0,0.0,1.0,0.0,1
2427,17.798112754064213,2.4357816873548495,30.559296276127085,6.307345062064549,3.0,1.0,1034.431267494194,1.128436625290301,63.922035186193646,3.0,1.0,1.5642183126451505,2397.1604438207737,25506.237592947866,-1.743126749419398,0.0,13.949528188516053,2.5642183126451505,1.0,80.0,0.0,2.692654937935451,2.5642183126451505,3.0,3.871563374709699,2.871563374709699,1.4357816873548495,2.871563374709699,0.0,1.0,0.0,0.0,0.0,0.0,1.4357816873548495,0.0,-0.4357816873548495,1.4357816873548495,-0.4357816873548495,0.0,0.0,1.4357816873548495,0.0,0.0,0.0,-0.4357816873548495,0.0,0.0,0.0,0.0,1.0,1
2428,30.74157334741307,2.0926966684266337,82.85953950368925,4.814606663146733,3.185393336853268,1.0,937.1881684846683,1.8146066631467321,58.609549973600494,3.0,1.0,2.0,2417.3651665786683,25690.980322687425,-0.09269666842663388,-0.09269666842663388,16.443819989440197,2.9073033315733663,1.0,80.0,0.0,4.278090005279902,3.0926966684266337,3.0,3.185393336853268,2.185393336853268,1.092696668426634,2.185393336853268,0.0,1.0,0.0,0.0,-0.09269666842663388,0.0,1.092696668426634,0.0,0.0,1.092696668426634,-0.09269666842663388,0.0,0.0,1.092696668426634,0.0,0.0,0.0,-0.09269666842663388,0.0,0.0,0.0,0.0,1.0,1
2429,22.18895722913009,0.8110427708699095,417.45401207821266,6.433128312609728,0.8110427708699095,1.0,1991.1853802489243,4.566871687390272,80.66871687390271,3.1889572291300903,1.0,1.8110427708699095,2443.089543943096,26240.14246763799,1.0,1.1889572291300905,23.56687168739027,4.0,0.622085541739819,80.0,0.0,0.8110427708699095,2.0,3.377914458260181,0.8110427708699095,-0.377914458260181,-0.377914458260181,-0.377914458260181,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-0.1889572291300905,1.1889572291300905,0.0,0.0,-0.1889572291300905,0.0,0.0,0.0,1.1889572291300905,0.0,0.0,0.0,0.0,1.0,1
2430,22.314526182345016,1.0,963.2686720428437,18.348379054123985,1.6629052364690033,1.0,1177.2002493221564,4.505642145296495,104.58463217944742,3.0,1.0,1.8314526182345017,2120.332792900755,3422.5642145296497,1.0,0.0,12.662905236469003,3.0,0.49435785470350524,80.0,1.1685473817654983,0.8314526182345017,3.5056421452964948,0.6629052364690035,0.8314526182345017,-0.33709476353099654,-0.33709476353099654,-0.33709476353099654,-0.16854738176549827,1.1685473817654983,0.0,0.0,1.1685473817654983,0.0,0.0,0.0,-0.16854738176549827,1.0,0.0,0.0,-0.16854738176549827,1.1685473817654983,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1
2431,22.42258919686962,1.0,1114.1363912582565,23.309643212521525,2.0,1.0,1407.5005909740805,5.183058102347786,108.83058102347786,3.7887054015651906,1.0,2.0,2207.6338837953044,3174.8236496087025,-1.366116204695572,-0.3943527007825953,13.0,3.0,-0.18305810234778597,80.0,1.3943527007825953,-2.5491743070433577,2.605647299217405,0.21129459843480936,-1.366116204695572,-2.7604689054781675,-1.183058102347786,-2.7604689054781675,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.3943527007825953,0.0,0.0,0.0,-0.3943527007825953,0.0,0.0,0.0,1.3943527007825953,-0.3943527007825953,1
2432,26.086923916433655,2.434786231507372,177.91065966814932,3.1304275369852563,3.0,1.0,332.2593552299186,2.565213768492628,26.956413054778846,3.0,1.0,5.304358694522115,2233.2604384506226,3046.1272611995423,9.869572463014745,1.0,23.869572463014745,4.0,2.565213768492628,80.0,0.0,0.8260688424631408,4.869572463014744,3.8695724630147437,0.5652137684926282,-0.8695724630147437,-0.8695724630147437,-0.8695724630147437,0.0,1.0,0.0,0.0,0.0,0.0,-0.43478623150737183,0.0,1.4347862315073718,0.0,1.0,0.0,0.0,-0.43478623150737183,0.0,0.0,0.0,1.4347862315073718,0.0,0.0,0.0,-0.43478623150737183,1.4347862315073718,1
2433,39.51727756529146,1.0,884.4820228390737,3.2757414490284766,3.0,1.0,-49.90298076678221,4.258638782645728,56.08621292754857,3.0862129275485763,2.0862129275485763,4.172425855097153,2066.4296654464733,3364.484821221613,2.9137870724514237,-0.08621292754857618,13.482722434708544,2.9137870724514237,3.0862129275485763,80.0,1.0862129275485761,20.206980985680065,6.517277565291457,4.086212927548576,0.9137870724514239,-0.17242585509715236,-0.17242585509715236,-0.17242585509715236,0.0,-0.08621292754857618,1.0862129275485761,0.0,0.0,0.0,-0.08621292754857618,0.0,1.0862129275485761,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.08621292754857618,0.0,1.0862129275485761,0.0,1.0862129275485761,-0.08621292754857618,1
2434,19.862738385026216,1.0,1266.7255409632392,6.0,3.0,1.0,787.2744590367607,2.8039211490641387,61.62744804344897,4.196078850935861,1.0,1.0,1443.5486826985032,3276.764345897031,-0.1764731056151687,1.0,21.0,4.0,2.8039211490641387,80.0,2.392157701871723,-0.37255195655103024,2.0,3.392157701871723,-0.39215770187172294,-0.39215770187172294,-0.39215770187172294,-0.39215770187172294,0.0,1.0,0.0,0.0,1.1960788509358615,0.0,-0.19607885093586147,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1
2435,26.934108927905225,2.340654563566086,317.1778831030169,3.659345436433914,3.0,1.0,674.7889540031927,2.659345436433914,34.54952698294262,3.0,0.6593454364339139,4.0,2352.790258149651,3458.34021984808,11.043927381396518,1.340654563566086,26.065891072094775,4.340654563566086,3.0,80.0,-0.34065456356608614,-2.4504730170573783,3.318690872867828,2.659345436433914,1.0,0.0,0.0,0.0,0.0,1.340654563566086,-0.34065456356608614,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.340654563566086,0.0,-0.34065456356608614,0.0,-0.34065456356608614,1.340654563566086,1
2436,46.937894323929726,1.0,722.3507984545284,4.503881604754392,3.0,1.0,-339.51504594387245,4.496118395245608,52.52717123328075,2.503881604754392,2.496118395245608,5.488355185736824,2326.61742169412,3280.4269765229833,3.9922367904912157,-0.49611839524560786,10.527171233280745,2.503881604754392,3.0,80.0,0.5038816047543921,27.93013111442094,7.984473580982431,4.496118395245608,1.4961183952456079,0.0,0.0,0.0,0.0,-0.49611839524560786,1.4961183952456079,0.0,-0.49611839524560786,0.0,0.0,0.0,1.4961183952456079,0.0,1.0,0.0,0.0,-0.49611839524560786,0.0,0.0,0.0,0.0,0.0,1.4961183952456079,0.0,1.0,0.0,1
2437,41.35544189048804,1.0,946.6055905097834,5.856524323813833,3.2141310809534582,1.0,-107.67762558646731,4.642393242860375,53.64455810951196,3.4282621619069165,2.2141310809534582,4.4282621619069165,2058.16295947605,3220.0116095279927,2.143475676186167,-0.21413108095345823,14.214131080953457,3.0,2.7858689190465418,80.0,1.2141310809534582,20.927179728581123,6.4282621619069165,4.214131080953458,-0.2847864857207494,-1.4989175666742076,-0.6423932428603747,-1.4989175666742076,0.0,-0.21413108095345823,1.2141310809534582,0.0,-0.21413108095345823,0.0,0.0,0.0,1.2141310809534582,-0.21413108095345823,1.2141310809534582,0.0,0.0,0.0,0.0,0.0,0.0,-0.21413108095345823,0.0,1.2141310809534582,0.0,1.2141310809534582,-0.21413108095345823,1
2438,18.509063316429497,1.0,1340.6778728676584,6.280683542723157,3.0,1.0,1026.8456443541074,2.7193164572768436,64.9647847990621,4.280683542723157,0.7193164572768436,0.15794937183053048,1464.8684817792691,3475.8751896995473,0.438632914553687,1.2806835427231564,22.964784799062095,4.280683542723157,3.0,80.0,2.2806835427231564,-4.052303769016817,0.877265829107374,2.7193164572768436,-0.2806835427231565,0.0,0.0,0.0,0.0,1.2806835427231564,-0.2806835427231565,0.0,1.2806835427231564,0.0,0.0,0.0,-0.2806835427231565,0.0,1.0,0.0,0.0,1.2806835427231564,0.0,0.0,0.0,0.0,0.0,-0.2806835427231565,0.0,1.0,0.0,1
2439,21.742068875093803,1.0,368.61157835814225,7.128965562453097,0.9226206625281413,1.0,1882.7975189232552,4.0,74.48413775018761,3.0,1.0,2.0,2499.8307683773787,26123.98345948837,1.0,1.0257931124906197,23.283724237396815,4.02579311249062,1.0,80.0,0.0,1.0,2.0,3.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-0.025793112490619552,0.0,0.0,0.0,1.0257931124906197,0.0,0.0,0.0,0.0,1.0,1
2440,22.671425158766834,1.0,1328.1008838793903,2.3856767464351667,3.328574841233167,1.0,676.941464776868,2.671425158766833,51.828455398072336,4.328574841233166,1.0,0.6714251587668334,1400.8979216890016,3468.985963410021,1.0,1.3285748412331666,23.628598729865335,4.328574841233166,3.657149682466333,80.0,2.328574841233167,1.0,1.6714251587668334,3.657149682466333,-0.32857484123316666,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-0.32857484123316666,1.3285748412331666,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1
2441,21.791802748662892,1.0,383.50489895186416,7.0,0.5836054973257864,1.0,1914.642716235331,4.208197251337107,70.00326596790944,3.0,1.0,1.5836054973257863,2513.01485851341,26297.907081572397,1.0,1.0,23.416394502674212,4.0,0.7918027486628931,80.0,-0.20819725133710681,0.5836054973257864,2.0,3.0,0.5836054973257864,-0.41639450267421363,0.0,-0.41639450267421363,0.0,1.2081972513371069,-0.20819725133710681,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2081972513371069,0.0,-0.20819725133710681,-0.20819725133710681,0.0,1.2081972513371069,1
